year,id,ifr_itin_ac,ifr_itin_at,ifr_itin_ga,ifr_itin_mil,ifr_itin,vfr_itin_ac,vfr_itin_at,vfr_itin_ga,vfr_itin_mil,vfr_itin,itin_ac,itin_at,itin_ga,itin_mil,itin,local_civil,local_mil,local,total_ops
2004,PDK,7,15191,75004,103,90305,21,1317,66291,241,67870,28,16508,141295,344,158175,53547,3,53550,211725
2004,PDT,4,4909,836,102,5851,6,2282,12559,1373,16220,10,7191,13395,1475,22071,6709,1221,7930,30001
2004,PDX,124471,86320,19350,5258,235399,4849,7440,10337,1499,24125,129320,93760,29687,6757,259524,3512,459,3971,263495
2004,PFN,4141,12150,15944,1448,33683,293,1125,17347,1479,20244,4434,13275,33291,2927,53927,33609,5109,38718,92645
2004,PHF,12034,12079,11860,5081,41054,21,359,47425,14239,62044,12055,12438,59285,19320,103098,77132,47512,124644,227742
2004,PHL,266238,177737,20251,479,464705,2486,3202,3261,970,9919,269325,181389,23512,1449,475675,0,0,0,475741
2004,PHX,353944,120253,19400,1875,495472,2526,11584,32647,1619,48376,356470,131837,52047,3494,543848,41134,1553,42687,586535
2004,PIA,2695,18328,11423,2240,34686,489,1001,8897,3598,13985,3184,19329,20320,5838,48671,8482,3310,11792,60463
2004,PIE,12564,3722,30071,2897,49254,1577,3367,62812,8136,75892,14141,7089,92883,11033,125146,77063,7274,84337,209483
2004,PIH,799,9513,1896,37,12245,113,2971,12155,151,15390,912,12484,14051,188,27635,15103,458,15561,43196
2004,PIT,104291,200123,24421,6455,335290,3,72,784,197,1056,104294,200195,25205,6652,336346,0,0,0,336346
2004,PKB,7,5000,5131,1080,11218,0,6,13651,2572,16229,7,5006,18782,3652,27447,12815,6114,18929,46376
2004,PMD,31,107,2881,4810,7829,178,246,4307,5218,9949,209,353,7188,10028,17778,1088,12230,13318,31096
2004,PMP,0,21,7638,0,7659,0,57,44573,19,44649,0,78,52211,19,52308,103194,0,103194,155502
2004,PNE,0,0,21647,0,21647,0,0,46471,0,46471,0,0,68118,0,68118,39663,0,39663,107781
2004,PNS,9633,20261,17858,21433,69185,937,2061,16176,4760,23934,10570,22322,34034,26193,93119,30649,3689,34338,127457
2004,POC,0,403,10032,2,10437,6,896,85960,230,87092,6,1299,95992,232,97529,85324,73,85397,182926
2004,POU,0,508,4980,30,5518,0,17,45569,77,45663,0,525,50549,107,51181,79604,220,79824,131005
2004,PPG,247,5591,93,68,5999,169,1043,179,102,1493,416,6634,272,170,7492,249,0,249,7741
2004,PRC,0,3655,3644,115,7414,1,1761,85438,437,87637,1,5416,89082,552,95051,177662,142,177804,272855
2004,PSC,5987,16586,7943,167,30683,652,2259,21284,369,24564,6639,18845,29227,536,55247,25999,1052,27051,82298
2004,PSP,8316,23856,12674,202,45048,442,1571,30086,422,32521,8758,25427,42760,624,77569,17991,274,18265,95834
2004,PTK,2141,12964,44227,53,59385,540,2759,52055,137,55491,2681,15723,96282,190,114876,110536,4,110540,225416
2004,PUB,116,4732,14809,6949,26606,400,930,14997,1075,17402,516,5662,29806,8024,44008,29020,19988,49008,93016
2004,PVD,51083,26639,12630,91,90443,2268,4136,18373,225,25002,53351,30775,31003,316,115445,4368,44,4412,119857
2004,PWA,0,2420,24503,82,27005,0,975,28656,183,29814,0,3395,53159,265,56819,22126,914,23040,79859
2004,PWK,0,10324,32972,3,43299,0,783,80015,16,80814,0,11107,112987,19,124113,24444,0,24444,148557
2004,PWM,7888,34701,11054,571,54214,919,4026,16576,607,22128,8807,38727,27630,1178,76342,13737,162,13899,90241
2004,RAL,0,80,9253,5,9338,0,110,34837,282,35229,0,190,44090,287,44567,49001,66,49067,93634
2004,RAP,2812,13069,9086,642,25609,171,997,14806,2019,17993,2983,14066,23892,2661,43602,11971,1715,13686,57288
2004,RBD,0,4,4781,49,4834,0,0,26316,52,26368,0,4,31097,101,31202,62359,220,62579,93781
2004,RDD,1397,5886,3675,166,11124,164,6024,32753,465,39406,1561,11910,36428,631,50530,25608,274,25882,76412
2004,RDG,59,5473,15020,855,21407,11,1463,34984,627,37085,70,6936,50004,1482,58492,58581,1999,60580,119072
2004,RDM,7,12664,2236,67,14974,200,1762,15522,250,17734,207,14426,17758,317,32708,25602,284,25886,58594
2004,RDU,75210,107986,36415,1172,220783,2083,3500,18915,2515,27013,77293,111486,55330,3687,247796,801,264,1065,248861
2004,RFD,10665,2469,16799,405,30338,1957,620,17964,619,21160,12622,3089,34763,1024,51498,19262,1746,21008,72506
2004,RHV,0,0,2767,0,2767,0,1,72777,2,72780,0,1,75544,2,75547,128253,2,128255,203802
2004,RIC,23828,64357,28740,9346,126271,2,0,0,0,2,23830,64357,28740,9346,126273,3037,4069,7106,133379
2004,RNM,0,117,915,4,1036,0,404,26881,176,27461,0,521,27796,180,28497,57664,266,57930,86427
2004,RNO,54409,19085,17059,1502,92055,1412,8808,31031,2540,43791,55821,27893,48090,4042,135846,12184,452,12636,148482
2004,RNT,131,66,3282,0,3479,84,935,31745,29,32793,215,1001,35027,29,36272,51200,2,51202,87474
2004,ROA,3032,32381,13119,676,49208,2,1047,10401,149,11599,3034,33428,23520,825,60807,22460,514,22974,83781
2004,ROC,30179,44499,14626,288,89592,1,1893,15892,818,18604,30180,46392,30518,1106,108196,29639,1139,30778,138974
2004,ROW,62,7982,6067,11128,25239,32,1436,12480,2367,16315,94,9418,18547,13495,41554,12800,13032,25832,67386
2004,RST,3990,10821,12150,985,27946,335,622,12966,961,14884,4325,11443,25116,1946,42830,22123,4011,26134,68964
2004,RSW,49336,10434,10090,457,70317,6760,1137,4721,479,13097,56096,11571,14811,936,83414,1552,612,2164,85578
2004,RVS,0,996,20046,3,21045,0,356,107914,39,108309,0,1352,127960,42,129354,156057,33,156090,285444
2004,RYN,0,2,950,28,980,0,2,52512,1805,54319,0,4,53462,1833,55299,101261,1942,103203,158502
2004,RYY,0,3368,15436,95,18899,0,1025,46073,584,47682,0,4393,61509,679,66581,50527,439,50966,117547
2004,SAC,0,1183,25746,49,26978,0,4002,53784,312,58098,0,5185,79530,361,85076,43505,148,43653,128729
2004,SAF,0,7145,8395,508,16048,0,546,24682,1268,26496,0,7691,33077,1776,42544,38973,1914,40887,83431
2004,SAN,132450,43051,11142,662,187305,13820,5139,5155,1049,25163,146270,48190,16297,1711,212468,2025,718,2743,215211
2004,SAT,86660,24163,45045,3701,159569,2879,5456,44156,4522,57013,89539,29619,89201,8223,216582,4803,858,5661,222243
2004,SAV,11658,28729,25553,4160,70100,611,1693,14785,1547,18636,12269,30422,40338,5707,88736,14086,1342,15428,104164
2004,SAW,6,8337,2303,157,10803,3,381,5109,490,5983,9,8718,7412,647,16786,4519,403,4922,21708
2004,SBA,2795,34573,23349,314,61031,261,4371,41455,436,46523,3056,38944,64804,750,107554,44121,249,44370,151924
2004,SBN,3312,29803,13482,94,46691,1,320,9545,20,9886,3313,30123,23027,114,56577,11509,38,11547,68124
2004,SBP,0,12770,6641,157,19568,0,2524,41268,677,44469,0,15391,47909,834,64134,40525,22,40547,104965
2004,SBY,5,6447,3985,449,10886,0,370,17751,1539,19660,5,6817,21736,1988,30546,17619,5220,22839,53385
2004,SCK,493,1245,18120,747,20605,133,620,31605,1160,33518,626,1865,49725,1907,54123,20937,1077,22014,76137
2004,SDF,71296,67553,14005,1630,154484,3828,2694,3098,896,10516,75124,70247,17103,2526,165000,569,6,575,165575
2004,SDL,0,9145,29731,95,38971,8,1910,86169,328,88415,8,11055,115900,423,127386,75264,31,75295,202681
2004,SDM,0,1540,9047,114,10701,0,297,18283,1897,20477,0,1837,27330,2011,31178,68007,5007,73014,104192
2004,SEA,222981,94429,1677,46,319133,27624,10948,1008,75,39655,250605,105377,2685,121,358788,103,3,106,358894
2004,SEE,0,0,9691,0,9691,0,15,67752,202,67969,0,15,77443,202,77660,130456,47,130503,208163
2004,SFB,9925,1756,40379,23,52083,2020,1,110234,690,112945,11945,1757,150613,713,165028,192040,8,192048,357076
2004,SFF,0,1675,3421,7,5103,0,5003,25714,279,30996,0,6678,29135,286,36099,29638,54,29692,65791
2004,SFO,221924,80287,15539,2010,319760,22085,8522,2923,736,34266,244009,88809,18462,2746,354026,46,1,47,354073
2004,SGF,3045,27338,17555,2398,50336,394,1345,11609,1734,15082,3439,28683,29164,4132,65418,14000,5946,19946,85364
2004,SGJ,3,4213,9645,565,14426,1,695,45863,2378,48937,4,4908,55508,2943,63363,62345,4208,66553,129916
2004,SGR,0,2009,14108,31,16148,0,2792,28402,111,31305,0,4801,42510,142,47453,42330,176,42506,89959
2004,SHV,2369,27464,16372,4310,50515,209,575,2447,1445,4676,2578,28039,18819,5755,55191,5645,3285,8930,64121
2004,SIG,0,212,4819,186,5217,0,15346,49819,1249,66414,0,15558,54638,1435,71631,52918,283,53201,124832
2004,SJC,123372,30661,22734,25,176792,3290,1889,23822,90,29091,126662,32550,46556,115,205883,16322,0,16322,222205
2004,SJT,289,6787,5314,5100,17490,31,774,12781,103,13689,320,7561,18095,5203,31179,13227,33557,46784,77963
2004,SJU,102791,37037,14779,1523,156130,3397,27201,19204,587,50389,106188,64238,33983,2110,206519,21,0,21,206540
2004,SLC,128042,196082,26534,1864,352522,1181,7021,46083,1095,55380,129223,203103,72617,2959,407902,5315,29,5344,413246
2004,SLE,0,851,6368,628,7847,0,694,19172,1917,21783,0,1545,25540,2545,29630,13010,1197,14207,43837
2004,SLN,32,5173,11216,1080,17501,53,723,24323,1632,26731,85,5896,35539,2712,44232,33034,4199,37233,81465
2004,SMF,95637,15771,13693,723,125824,10751,2657,7623,608,21639,106388,18428,21316,1331,147463,14103,2649,16752,164215
2004,SMO,0,10184,25693,31,35908,4,1882,52942,1375,56203,4,12066,78635,1406,92111,41303,0,41303,133414
2004,SMX,19,6611,5469,161,12260,37,6233,24079,302,30651,56,12844,29548,463,42911,27865,840,28705,71616
2004,SNA,88395,24280,52038,34,164747,1768,1403,91875,106,95152,90163,25683,143913,140,259899,113018,0,113018,372917
2004,SNS,0,315,7931,46,8292,0,1034,33645,186,34865,0,1349,41576,232,43157,36096,138,36234,79391
2004,SPG,0,79,3636,3,3718,0,3797,35916,1553,41266,0,3876,39552,1556,44984,46930,1869,48799,93783
2004,SPI,20,9812,14365,2098,26295,36,749,13740,885,15410,56,10561,28105,2983,41705,14911,3025,17936,59641
2004,SQL,0,660,3480,0,4140,0,2680,69504,24,72208,0,3340,72984,24,76348,79260,35,79295,155643
2004,SRQ,10628,10566,27488,569,49251,733,1334,54288,771,57126,11361,11900,81776,1340,106377,30880,800,31680,138057
2004,SSF,0,37,5062,6109,11208,0,9,37556,509,38074,0,46,42618,6618,49282,73689,332,74021,123303
2004,STC,0,417,501,0,918,0,5,2924,6,2935,0,422,3425,6,3853,5074,8,5082,8935
2004,STJ,0,84,3095,2261,5440,5,402,10417,1886,12710,5,486,13512,4147,18150,8671,3811,12482,30632
2004,STL,119346,139776,10361,4428,273911,1172,4435,8001,966,14574,120518,144211,18362,5394,288485,940,282,1222,289707
2004,STP,0,8908,29581,731,39220,8,3040,32145,3599,38792,8,11948,61726,4330,78012,45884,3582,49466,127478
2004,STS,0,2594,11220,21,13835,0,2663,62737,293,65693,0,5257,73957,314,79528,52217,18,52235,131763
2004,STT,8184,7159,4588,190,20121,3581,39409,17340,750,61080,11765,46568,21928,940,81201,4824,39,4863,86064
2004,STX,4897,4999,2493,617,13006,383,22957,10776,674,34790,5280,27956,13269,1291,47796,7845,500,8345,56141
2004,SUA,0,4622,13582,9,18213,0,2618,52932,570,56120,0,7240,66514,579,74333,36034,381,36415,110748
2004,SUN,1004,11284,8907,2,21197,125,2404,16608,28,19165,1129,13688,25515,30,40362,4588,0,4588,44950
2004,SUS,46,9411,41885,190,51532,70,2659,48154,393,51276,116,12070,90039,583,102808,55941,22,55963,158771
2004,SUX,11,4998,10474,1944,17427,50,578,6661,912,8201,61,5576,17135,2856,25628,4666,2449,7115,32743
2004,SWF,5220,14062,9863,2124,31269,59,131,32514,2183,34887,5279,14193,42377,4307,66156,38684,2940,41624,107780
2004,SWO,24,268,2273,55,2620,0,339,24954,95,25388,24,607,27227,150,28008,30391,50,30441,58449
2004,SYR,21708,47485,14336,5553,89082,13,101,18337,339,18790,21721,47586,32673,5892,107872,11408,6998,18406,126278
2004,TCL,101,1128,8421,3290,12940,61,384,14381,6228,21054,162,1512,22802,9518,33994,24136,3232,27368,61362
2004,TEB,46,67583,98536,137,166302,320,9944,45852,61,56177,366,77527,144388,198,222479,90,1,91,222570
2004,TIW,0,269,10263,34,10566,0,592,39076,419,40087,0,861,49339,453,50653,39669,71,39740,90393
2004,TIX,0,178,18715,8,18901,5,1786,38224,202,40217,5,1964,56939,210,59118,117596,20,117616,176734
2004,TKI,0,375,8046,6,8427,0,262,26573,31,26866,0,637,34619,37,35293,81609,12,81621,116914
2004,TLH,5076,26040,21914,8209,61239,542,2230,16903,2792,22467,5618,28270,38817,11001,83706,13095,3658,16753,100459
2004,TMB,0,1620,19392,7,21019,0,1182,68183,47,69412,0,2802,87575,54,90431,93416,515,93931,184362
2004,TOA,0,67,12971,14,13052,28,188,89794,1622,91632,28,255,102765,1636,104684,76548,115,76663,181347
2004,TOL,14107,23144,19078,2661,58990,17,616,7054,180,7867,14124,23760,26132,2841,66857,14342,2645,16987,83844
2004,TOP,0,256,3443,64,3763,0,1038,31851,1248,34137,0,1294,35294,1312,37900,26772,1118,27890,65790
2004,TPA,143903,52986,23877,323,221089,4199,2500,16683,278,23660,148102,55486,40560,601,244749,526,0,526,245275
2004,TRI,5183,17824,17387,204,40598,628,1246,17447,368,19689,5811,19070,34834,572,60287,28209,24,28233,88520
2004,TTD,0,173,1724,1,1898,0,1291,31521,234,33046,0,1464,33245,235,34944,30884,16,30900,65844
2004,TTN,8,7442,16290,357,24097,0,137,51687,2523,54347,8,7579,67977,2880,78444,34191,106,34297,112741
2004,TUL,30626,16502,37412,34254,118794,555,421,13765,4423,19164,31181,16923,51177,38677,137958,14740,14816,29556,167514
2004,TUP,12,3061,6474,2534,12081,26,467,23571,2917,26981,38,3528,30045,5451,39062,26053,5074,31127,70189
2004,TUS,38158,15292,21525,19789,94764,1664,3491,49627,9055,63837,39822,18783,71152,28844,158601,75926,18768,94694,253295
2004,TVC,1790,16302,7974,307,26373,185,2576,23344,2891,28996,1975,18878,31318,3198,55369,44192,9324,53516,108885
2004,TVL,0,1142,340,22,1504,7,2831,10988,423,14249,7,3973,11328,445,15753,1472,91,1563,17316
2004,TWF,175,9537,3147,192,13051,135,1253,12385,436,14209,310,10790,15532,628,27260,9630,670,10300,37560
2004,TXK,0,4250,6431,1489,12170,0,951,8962,507,10420,0,5201,15393,1996,22590,13795,3970,17765,40355
2004,TYR,9,9676,9725,117,19527,12,495,19278,240,20025,21,10171,29003,357,39552,23652,247,23899,63451
2004,TYS,8603,49907,33546,8126,100182,572,1913,12743,2883,18111,9175,51820,46289,11009,118293,16823,4062,20885,139178
2004,TZR,0,49,4334,16,4399,1,348,30722,299,31370,1,397,35056,315,35769,32703,71,32774,68543
2004,UCA,69,2642,4075,506,7292,6,886,18337,805,20034,75,3528,22412,1311,27326,33367,1618,34985,62311
2004,UES,0,2104,13492,4,15600,0,332,35545,131,36008,0,2436,49037,135,51608,38194,20,38214,89822
2004,UGN,0,2692,13541,168,16401,0,419,19176,434,20029,0,3111,32717,602,36430,43841,214,44055,80485
2004,VBG,11,14,30,1145,1200,44,4451,981,2103,7579,55,4465,1011,3248,8779,0,6595,6595,15374
2004,VCV,1458,49,3965,1423,6895,580,2555,14592,2457,20184,2038,2604,18557,3880,27079,23508,8255,31763,58842
2004,VGT,0,4754,7276,1,12031,0,41606,62972,205,104783,0,46519,70248,206,116973,100241,46,100287,217487
2004,VLD,1221,1573,6531,7272,16597,203,290,14165,2916,17574,1424,1863,20696,10188,34171,16013,19885,35898,70069
2004,VNY,0,13421,53239,71,66731,0,2597,244437,177,247211,0,16018,297676,248,313942,134714,46,134760,448702
2004,VQQ,42,63,3523,2657,6285,63,554,13652,7922,22191,105,617,17175,10579,28476,24844,30596,55440,83916
2004,VRB,0,3879,25854,73,29806,0,122,56686,58,56866,0,4001,82540,131,86672,64051,10,64061,150733
2004,WDG,0,2789,2996,7535,13320,0,191,11527,10067,21785,0,2980,14523,17602,35105,15042,11298,26340,61445
2004,WHP,0,0,2299,0,2299,0,52,54921,58,55031,0,52,57220,58,57330,50780,4,50784,108114
2004,WJF,0,363,2117,168,2648,0,1270,33193,480,34943,0,1633,35310,648,37591,40123,394,40517,78108
2004,XNA,8060,26412,4185,2131,40788,144,514,2356,402,3416,8204,26926,6541,2533,44204,337,4838,5175,49379
2004,YIP,5689,19499,21882,28,47098,0,1,25026,20,25047,5689,19500,46908,48,72145,39779,14,39793,111938
2004,YKM,26,8952,5987,556,15521,41,1576,12676,422,14715,67,10528,18663,978,30236,16964,591,17555,47791
2004,YNG,318,1067,15380,4925,21690,173,450,9425,2850,12898,491,1517,24805,7775,34588,23888,13394,37282,71870
2005,ABE,19965,16938,25335,1606,63844,0,1118,25319,132,26569,19965,18056,50654,1738,90413,34789,1030,35819,126232
2005,ABI,152,11990,7445,7633,27220,0,1236,12736,784,14756,152,13226,20181,8417,41976,17121,16970,34091,76067
2005,ABQ,74904,36355,14691,7386,133336,5,11544,24262,16297,52108,74909,47899,38953,23683,185444,4698,6557,11255,196699
2005,ABY,221,5843,6015,2473,14552,31,229,12666,1353,14279,252,6072,18681,3826,28831,17289,6904,24193,53024
2005,ACK,8,38622,14205,157,52992,0,68966,23957,205,93128,8,107588,38162,362,146120,1210,191,1401,147521
2005,ACT,257,8283,9224,2065,19829,19,1427,11453,838,13737,276,9710,20677,2903,33566,4344,1401,5745,39311
2005,ACY,12105,5858,18865,14356,51184,1103,2234,10976,4210,18523,13208,8092,29841,18566,69707,24114,30091,54205,123912
2005,ADM,0,5,2206,509,2720,3,0,4837,760,5600,3,5,7043,1269,8320,17618,5152,22770,31090
2005,ADQ,1390,4256,361,1076,7083,70,11173,1021,1452,13716,1460,15429,1382,2528,20799,1471,11588,13059,33858
2005,ADS,147,14074,36976,21,51218,6,2565,69370,92,72033,153,16639,106346,113,123251,11591,10,11601,134852
2005,ADW,113,14,578,33409,34114,0,0,5623,7481,13104,113,14,6201,40890,47218,1455,41855,43310,90528
2005,AEX,1764,8222,5412,4003,19401,0,0,0,0,0,1764,8222,5412,4003,19401,26218,15385,41603,61004
2005,AFW,7654,4050,8918,7740,28362,50,1203,22358,1153,24764,7704,5253,31276,8893,53126,26372,9820,36192,89318
2005,AGC,0,10998,20624,140,31762,1,10344,22717,481,33543,1,21342,43341,621,65305,24059,348,24407,89712
2005,AGS,4413,8126,12371,1678,26588,1,31,886,64,982,4414,8157,13257,1742,27570,3770,1508,5278,32848
2005,AHN,7,1358,11847,944,14156,0,214,16935,615,17764,7,1572,28782,1559,31920,28392,1766,30158,62078
2005,AKN,1429,5939,539,387,8294,43,20816,7016,222,28097,1472,26755,7555,609,36391,898,1323,2221,38612
2005,ALB,28717,46494,10176,1281,86668,12,1679,16155,1936,19782,28729,48173,26331,3217,106450,7923,1717,9640,116090
2005,ALN,0,616,9913,334,10863,0,1110,18814,162,20086,0,1726,28727,496,30949,34483,1080,35563,66512
2005,ALO,508,3983,7934,461,12886,40,56,6991,1748,8835,548,4039,14925,2209,21721,8900,1102,10002,31723
2005,ALW,4,2259,2244,31,4538,2,738,11850,46,12636,6,2997,14094,77,17174,15539,56,15595,32769
2005,AMA,9197,11733,11142,11583,43655,48,682,9529,7932,18191,9245,12415,20671,19515,61846,7502,28214,35716,97562
2005,ANC,131746,56264,12702,1860,202572,1568,31497,69572,4122,106759,133314,87761,82274,5982,309331,6895,16,6911,316242
2005,ANE,0,2980,9538,2,12520,0,316,41340,312,41968,0,3296,50878,314,54488,46370,414,46784,101272
2005,APA,0,32282,43285,697,76264,0,23730,89430,810,113970,0,56012,132715,1507,190234,155689,1581,157270,347504
2005,APC,0,2968,10219,36,13223,0,557,45450,229,46236,0,3525,55669,265,59459,58803,92,58895,118354
2005,APF,0,13308,32603,49,45960,0,287,60196,64,60547,0,13595,92799,113,106507,51892,21,51913,158420
2005,ARA,148,1205,1722,4863,7938,21,29161,6858,2227,38267,169,30366,8580,7090,46205,46742,2788,49530,95735
2005,ARB,0,227,3843,0,4070,0,1878,21099,17,22994,0,2105,24942,17,27064,40871,5,40876,67940
2005,ARR,0,624,7985,188,8797,0,45,30958,239,31242,0,669,38943,427,40039,41849,176,42025,82064
2005,ASE,5125,12416,17405,16,34962,98,106,7735,94,8033,5223,12522,25140,110,42995,1243,15,1258,44253
2005,ASG,0,2405,7571,6,9982,0,2703,20056,13,22772,0,5108,27627,19,32754,28497,16,28513,61267
2005,ASH,0,366,9069,15,9450,0,220,51739,19,51978,0,586,60808,34,61428,66085,60,66145,127573
2005,ATL,231260,91225,2793,139,325417,460905,184343,7974,1747,654969,692165,275568,10767,1886,980386,0,0,0,980386
2005,ATW,5465,16776,8040,37,30318,17,75,12375,30,12497,5482,16851,20415,67,42815,6843,56,6899,49714
2005,AUS,94786,23412,38470,5167,161835,5018,698,35645,2362,43723,99804,24110,74115,7529,205558,5137,2315,7452,213010
2005,AVL,2932,18798,19471,1863,43064,39,732,12011,381,13163,2971,19530,31482,2244,56227,13181,1124,14305,70532
2005,AVP,8942,14512,8642,355,32451,165,821,13144,93,14223,9107,15333,21786,448,46674,34706,437,35143,81817
2005,AZO,2659,14466,12687,24,29836,65,898,21643,179,22785,2724,15364,34330,203,52621,35259,40,35299,87920
2005,BAF,6,498,3541,1260,5305,18,160,20050,3256,23484,24,658,23591,4516,28789,28276,3776,32052,60841
2005,BAK,36,861,5152,174,6223,92,7,16030,1401,17530,128,868,21182,1575,23753,10942,1242,12184,35937
2005,BCT,0,7515,16187,4,23706,0,502,23814,78,24394,0,8017,40001,82,48100,38109,399,38508,86608
2005,BDL,72602,45273,15695,1734,135304,273,900,7490,832,9495,72875,46173,23185,2566,144799,10156,1135,11291,156090
2005,BDR,0,2068,7190,292,9550,0,207,22880,594,23681,0,2275,30070,886,33231,35690,256,35946,69177
2005,BED,346,19174,35361,556,55437,4,3678,51960,319,55961,350,22852,87321,875,111398,58584,72,58656,170054
2005,BET,3619,7644,419,119,11801,113,81761,6953,97,88924,3732,89405,7372,216,100725,3085,14,3099,103824
2005,BFI,9710,34404,33855,620,78589,257,28688,102797,759,132501,9967,63092,136652,1379,211090,89014,374,89388,300478
2005,BFL,442,18789,16510,422,36163,134,6728,29726,453,37041,576,25517,46236,875,73204,27358,468,27826,101030
2005,BFM,2058,4044,8161,4939,19202,137,1658,14587,9399,25781,2195,5702,22748,14338,44983,9930,38678,48608,93591
2005,BGM,2,12147,5313,862,18324,0,57,3684,41,3782,2,12204,8997,903,22106,4830,604,5434,27540
2005,BGR,3661,20700,9676,8178,42215,290,1325,7266,1919,10800,3951,22025,16942,10097,53015,13074,14057,27131,80146
2005,BHM,36496,40438,47915,4243,129092,75,293,13271,561,14200,36571,40731,61186,4804,143292,3908,1662,5570,148862
